Date,Time,Rain (mm),Rate (mm/hr),Rain (in) 
12/5/2017,11:15 AM,4.8,41.2,0.18897648
12/5/2017,11:30 AM,3,43.4,0.1181103
12/5/2017,11:45 AM,0.4,7.8,0.01574804
12/5/2017,12:00 PM,0.2,1.2,0.00787402
12/5/2017,12:15 PM,0,0,0
12/5/2017,12:30 PM,0,0,0
12/5/2017,12:45 PM,0,0,0
12/5/2017,1:00 PM,0,0,0
12/5/2017,1:15 PM,7.6,97.6,0.29921276
12/5/2017,1:30 PM,1.2,17.2,0.04724412
12/5/2017,1:45 PM,0.2,3,0.00787402
12/5/2017,2:00 PM,0,0,0
12/5/2017,2:15 PM,0,0,0
12/5/2017,2:30 PM,0,0,0
12/5/2017,2:45 PM,0,0,0
12/5/2017,3:00 PM,0,0,0
12/5/2017,3:15 PM,0,0,0
12/5/2017,3:30 PM,0,0,0
12/5/2017,3:45 PM,0,0,0
12/5/2017,4:00 PM,0,0,0
12/5/2017,4:15 PM,0,0,0
12/5/2017,4:30 PM,0,0,0
12/5/2017,4:45 PM,0,0,0
12/5/2017,5:00 PM,0,0,0
12/5/2017,5:15 PM,0,0,0
12/5/2017,5:30 PM,0,0,0
12/5/2017,5:45 PM,0,0,0
12/5/2017,6:00 PM,0,0,0
12/5/2017,6:15 PM,0,0,0
12/5/2017,6:30 PM,0,0,0
12/5/2017,6:45 PM,0,0,0
12/5/2017,7:00 PM,0,0,0
12/5/2017,7:15 PM,0,0,0
12/5/2017,7:30 PM,0,0,0
12/5/2017,7:45 PM,0,0,0
12/5/2017,8:00 PM,0,0,0
12/5/2017,8:15 PM,0,0,0
12/5/2017,8:30 PM,0,0,0
12/5/2017,8:45 PM,0,0,0
12/5/2017,9:00 PM,0,0,0
12/5/2017,9:15 PM,0,0,0
12/5/2017,9:30 PM,0,0,0
12/5/2017,9:45 PM,0,0,0
12/5/2017,10:00 PM,0,0,0
12/5/2017,10:15 PM,0,0,0
12/5/2017,10:30 PM,0,0,0
12/5/2017,10:45 PM,0,0,0
12/5/2017,11:00 PM,0,0,0
12/5/2017,11:15 PM,0,0,0
12/5/2017,11:30 PM,0,0,0
12/5/2017,11:45 PM,0,0,0
12/6/2017,12:00 AM,0,0,0
12/6/2017,12:15 AM,0,0,0
12/6/2017,12:30 AM,0,0,0
12/6/2017,12:45 AM,0,0,0
12/6/2017,1:00 AM,0,0,0
12/6/2017,1:15 AM,0,0,0
12/6/2017,1:30 AM,0,0,0
12/6/2017,1:45 AM,0,0,0
12/6/2017,2:00 AM,0,0,0
12/6/2017,2:15 AM,0,0,0
12/6/2017,2:30 AM,0,0,0
12/6/2017,2:45 AM,0,0,0
12/6/2017,3:00 AM,0,0,0
12/6/2017,3:15 AM,0,0,0
12/6/2017,3:30 AM,0,0,0
12/6/2017,3:45 AM,0,0,0
12/6/2017,4:00 AM,0,0,0
12/6/2017,4:15 AM,0,0,0
12/6/2017,4:30 AM,0,0,0
12/6/2017,4:45 AM,0,0,0
12/6/2017,5:00 AM,0,0,0
12/6/2017,5:15 AM,0,0,0
12/6/2017,5:30 AM,0,0,0
12/6/2017,5:45 AM,0,0,0
12/6/2017,6:00 AM,0,0,0
12/6/2017,6:15 AM,0,0,0
12/6/2017,6:30 AM,0,0,0
12/6/2017,6:45 AM,0,0,0
12/6/2017,7:00 AM,0,0,0
12/6/2017,7:15 AM,0,0,0
12/6/2017,7:30 AM,0,0,0
12/6/2017,7:45 AM,0,0,0
12/6/2017,8:00 AM,0,0,0
12/6/2017,8:15 AM,0,0,0
12/6/2017,8:30 AM,0,0,0
12/6/2017,8:45 AM,0,0,0
12/6/2017,9:00 AM,0,0,0
12/6/2017,9:15 AM,0,0,0
12/6/2017,9:30 AM,0,0,0
12/6/2017,9:45 AM,0,0,0
12/6/2017,10:00 AM,0,0,0
12/6/2017,10:15 AM,0,0,0
12/6/2017,10:30 AM,0,0,0
12/6/2017,10:45 AM,0,0,0
12/6/2017,11:00 AM,0,0,0
12/6/2017,11:15 AM,0,0,0
12/6/2017,11:30 AM,0,0,0
12/6/2017,11:45 AM,0,0,0
12/6/2017,12:00 PM,0,0,0
12/6/2017,12:15 PM,0,0,0
12/6/2017,12:30 PM,0,0,0
12/6/2017,12:45 PM,0,0,0
12/6/2017,1:00 PM,0,0,0
12/6/2017,1:15 PM,0,0,0
12/6/2017,1:30 PM,0,0,0
12/6/2017,1:45 PM,0,0,0
12/6/2017,2:00 PM,0,0,0
12/6/2017,2:15 PM,0,0,0
12/6/2017,2:30 PM,0,0,0
12/6/2017,2:45 PM,0,0,0
12/6/2017,3:01 PM,0,0,0
12/6/2017,3:15 PM,0,0,0
12/6/2017,3:30 PM,0,0,0
12/6/2017,3:45 PM,0,0,0
12/6/2017,4:00 PM,0,0,0
12/6/2017,4:15 PM,0,0,0
12/6/2017,4:30 PM,0,0,0
12/6/2017,4:45 PM,0,0,0
12/6/2017,5:00 PM,0,0,0
12/6/2017,5:15 PM,0,0,0
12/6/2017,5:30 PM,0,0,0
12/6/2017,5:45 PM,0,0,0
12/6/2017,6:00 PM,0,0,0
12/6/2017,6:15 PM,0,0,0
12/6/2017,6:30 PM,0,0,0
12/6/2017,6:45 PM,0,0,0
12/6/2017,7:00 PM,0,0,0
12/6/2017,7:15 PM,0,0,0
12/6/2017,7:30 PM,0.2,0,0.00787402
12/6/2017,7:45 PM,0,0,0
12/6/2017,8:00 PM,0,0,0
12/6/2017,8:15 PM,0,0,0
12/6/2017,8:30 PM,0,0,0
12/6/2017,8:45 PM,0,0,0
12/6/2017,9:00 PM,0,0,0
12/6/2017,9:15 PM,0,0,0
12/6/2017,9:30 PM,0,0,0
12/6/2017,9:45 PM,0,0,0
12/6/2017,10:00 PM,0,0,0
12/6/2017,10:15 PM,0,0,0
12/6/2017,10:30 PM,0,0,0
12/6/2017,10:45 PM,0,0,0
12/6/2017,11:00 PM,0,0,0
12/6/2017,11:15 PM,0,0,0
12/6/2017,11:30 PM,0,0,0
12/6/2017,11:45 PM,0,0,0
12/7/2017,12:00 AM,0,0,0
12/7/2017,12:15 AM,0,0,0
12/7/2017,12:30 AM,0,0,0
12/7/2017,12:45 AM,0,0,0
12/7/2017,1:00 AM,0,0,0
12/7/2017,1:15 AM,0,0,0
12/7/2017,1:30 AM,0,0,0
12/7/2017,1:45 AM,0,0,0
12/7/2017,2:00 AM,0,0,0
12/7/2017,2:15 AM,0,0,0
12/7/2017,2:30 AM,0,0,0
12/7/2017,2:45 AM,3,93,0.1181103
12/7/2017,3:00 AM,16.6,144,0.65354366
12/7/2017,3:15 AM,2.4,36.4,0.09448824
12/7/2017,3:30 AM,0.4,3.6,0.01574804
12/7/2017,3:45 AM,0,0,0
12/7/2017,4:00 AM,0,0,0
12/7/2017,4:15 AM,0.8,14.4,0.03149608
12/7/2017,4:30 AM,0,0,0
12/7/2017,4:45 AM,0,0,0
12/7/2017,5:00 AM,0,0,0
12/7/2017,5:15 AM,0.2,0,0.00787402
12/7/2017,5:30 AM,0,0,0
12/7/2017,5:45 AM,0,0,0
12/7/2017,6:00 AM,0,0,0
12/7/2017,6:15 AM,0,0,0
12/7/2017,6:30 AM,0,0,0
12/7/2017,6:45 AM,0,0,0
12/7/2017,7:00 AM,0,0,0
12/7/2017,7:15 AM,0,0,0
12/7/2017,7:30 AM,0,0,0
12/7/2017,7:45 AM,0,0,0
12/7/2017,8:00 AM,0,0,0
12/7/2017,8:15 AM,0,0,0
12/7/2017,8:30 AM,0,0,0
12/7/2017,8:45 AM,0,0,0
12/7/2017,9:00 AM,0,0,0
12/7/2017,9:15 AM,0,0,0
12/7/2017,9:30 AM,0,0,0
12/7/2017,9:45 AM,0,0,0
12/7/2017,10:00 AM,0,0,0
12/7/2017,10:15 AM,0,0,0
12/7/2017,10:30 AM,0,0,0
12/7/2017,10:45 AM,0,0,0
12/7/2017,11:00 AM,0,0,0
12/7/2017,11:15 AM,0,0,0
12/7/2017,11:30 AM,0,0,0
12/7/2017,11:45 AM,0,0,0
12/7/2017,12:00 PM,0,0,0
12/7/2017,12:15 PM,0,0,0
12/7/2017,12:30 PM,0,0,0
12/7/2017,12:45 PM,0,0,0
12/7/2017,1:00 PM,0,0,0
12/7/2017,1:15 PM,0,0,0
12/7/2017,1:30 PM,0,0,0
12/7/2017,1:45 PM,0,0,0
12/7/2017,2:00 PM,0,0,0
12/7/2017,2:15 PM,0,0,0
12/7/2017,2:30 PM,0,0,0
12/7/2017,2:45 PM,0,0,0
12/7/2017,3:00 PM,0,0,0
12/7/2017,3:15 PM,0,0,0
12/7/2017,3:30 PM,0,0,0
12/7/2017,3:45 PM,0,0,0
12/7/2017,4:00 PM,0,0,0
12/7/2017,4:15 PM,0,0,0
12/7/2017,4:30 PM,0,0,0
12/7/2017,4:45 PM,0,0,0
12/7/2017,5:00 PM,0,0,0
12/7/2017,5:15 PM,0,0,0
12/7/2017,5:30 PM,0,0,0
12/7/2017,5:45 PM,0,0,0
12/7/2017,6:00 PM,0,0,0
12/7/2017,6:15 PM,0,0,0
12/7/2017,6:30 PM,0,0,0
12/7/2017,6:45 PM,0,0,0
12/7/2017,7:00 PM,0,0,0
12/7/2017,7:15 PM,0,0,0
12/7/2017,7:30 PM,0,0,0
12/7/2017,7:45 PM,0,0,0
12/7/2017,8:00 PM,0,0,0
12/7/2017,8:15 PM,0.2,0,0.00787402
12/7/2017,8:30 PM,0.2,1.6,0.00787402
12/7/2017,8:45 PM,0,0,0
12/7/2017,9:00 PM,0,0,0
12/7/2017,9:15 PM,0,0,0
12/7/2017,9:30 PM,0,0,0
12/7/2017,9:45 PM,0,0,0
12/7/2017,10:00 PM,0.2,0,0.00787402
12/7/2017,10:15 PM,0.2,0.8,0.00787402
12/7/2017,10:30 PM,0.4,2.4,0.01574804
12/7/2017,10:45 PM,0.8,4.8,0.03149608
12/7/2017,11:00 PM,0.6,3,0.02362206
12/7/2017,11:15 PM,0.6,3.6,0.02362206
12/7/2017,11:30 PM,0.4,2.8,0.01574804
12/7/2017,11:45 PM,0.4,1.8,0.01574804
12/8/2017,12:00 AM,0,0,0
12/8/2017,12:15 AM,0,0,0
12/8/2017,12:30 AM,0.2,0,0.00787402
12/8/2017,12:45 AM,0,0,0
12/8/2017,1:00 AM,0.2,0,0.00787402
12/8/2017,1:15 AM,0,0,0
12/8/2017,1:30 AM,0,0,0
12/8/2017,1:45 AM,0,0,0
12/8/2017,2:00 AM,0,0,0
12/8/2017,2:15 AM,0,0,0
12/8/2017,2:30 AM,0,0,0
12/8/2017,2:45 AM,0,0,0
12/8/2017,3:00 AM,0,0,0
12/8/2017,3:15 AM,0,0,0
12/8/2017,3:30 AM,0,0,0
12/8/2017,3:45 AM,0,0,0
12/8/2017,4:00 AM,0,0,0
12/8/2017,4:15 AM,0,0,0
12/8/2017,4:30 AM,0,0,0
12/8/2017,4:45 AM,0,0,0
12/8/2017,5:00 AM,0,0,0
12/8/2017,5:15 AM,0,0,0
12/8/2017,5:30 AM,0,0,0
12/8/2017,5:45 AM,0,0,0
12/8/2017,6:00 AM,0,0,0
12/8/2017,6:15 AM,0,0,0
12/8/2017,6:30 AM,0,0,0
12/8/2017,6:45 AM,0,0,0
12/8/2017,7:00 AM,0,0,0
12/8/2017,7:15 AM,0,0,0
12/8/2017,7:30 AM,0,0,0
12/8/2017,7:45 AM,0,0,0
12/8/2017,8:00 AM,0,0,0
12/8/2017,8:15 AM,0,0,0
12/8/2017,8:30 AM,0,0,0
12/8/2017,8:45 AM,0,0,0
12/8/2017,9:00 AM,0,0,0
12/8/2017,9:15 AM,0,0,0
12/8/2017,9:30 AM,0,0,0
12/8/2017,9:45 AM,0,0,0
12/8/2017,10:00 AM,0,0,0
12/8/2017,10:15 AM,0,0,0
12/8/2017,10:30 AM,0,0,0
12/8/2017,10:45 AM,0,0,0
12/8/2017,11:00 AM,0,0,0
12/8/2017,11:15 AM,0,0,0
12/8/2017,11:30 AM,0,0,0
12/8/2017,11:45 AM,0,0,0
12/8/2017,12:00 PM,0,0,0
12/8/2017,12:15 PM,0,0,0
12/8/2017,12:30 PM,0,0,0
12/8/2017,12:45 PM,0,0,0
12/8/2017,1:00 PM,0,0,0
12/8/2017,1:15 PM,0,0,0
12/8/2017,1:30 PM,0,0,0
12/8/2017,1:45 PM,0,0,0
12/8/2017,2:00 PM,0,0,0
12/8/2017,2:15 PM,0,0,0
12/8/2017,2:30 PM,0,0,0
12/8/2017,2:45 PM,0,0,0
12/8/2017,3:00 PM,0,0,0
12/8/2017,3:15 PM,0,0,0
12/8/2017,3:30 PM,0,0,0
12/8/2017,3:45 PM,0,0,0
12/8/2017,4:00 PM,0,0,0
12/8/2017,4:15 PM,0,0,0
12/8/2017,4:30 PM,0,0,0
12/8/2017,4:45 PM,0,0,0
12/8/2017,5:00 PM,0,0,0
12/8/2017,5:15 PM,0,0,0
12/8/2017,5:30 PM,0,0,0
12/8/2017,5:45 PM,0,0,0
12/8/2017,6:00 PM,0,0,0
12/8/2017,6:15 PM,0,0,0
12/8/2017,6:30 PM,0,0,0
12/8/2017,6:45 PM,0.2,0,0.00787402
12/8/2017,7:00 PM,1.4,77.4,0.05511814
12/8/2017,7:15 PM,4.2,77.4,0.16535442
12/8/2017,7:30 PM,2.8,18.8,0.11023628
12/8/2017,7:45 PM,0.4,5,0.01574804
12/8/2017,8:00 PM,0,0,0
12/8/2017,8:15 PM,0,0,0
12/8/2017,8:30 PM,0,0,0
12/8/2017,8:45 PM,0,0,0
12/8/2017,9:00 PM,0.2,0,0.00787402
12/8/2017,9:15 PM,0,0,0
12/8/2017,9:30 PM,1.4,97.6,0.05511814
12/8/2017,9:45 PM,1.2,59,0.04724412
12/8/2017,10:00 PM,0,0,0
12/8/2017,10:15 PM,0,0,0
12/8/2017,10:30 PM,0,0,0
12/8/2017,10:45 PM,0,0,0
12/8/2017,11:00 PM,0,0,0
12/8/2017,11:15 PM,0,0,0
12/8/2017,11:30 PM,0,0,0
12/8/2017,11:45 PM,0,0,0
12/9/2017,12:00 AM,0,0,0
12/9/2017,12:15 AM,0,0,0
12/9/2017,12:30 AM,0,0,0
12/9/2017,12:45 AM,0,0,0
12/9/2017,1:00 AM,0,0,0
12/9/2017,1:15 AM,0,0,0
12/9/2017,1:30 AM,0,0,0
12/9/2017,1:45 AM,0,0,0
12/9/2017,2:00 AM,0,0,0
12/9/2017,2:15 AM,0,0,0
12/9/2017,2:30 AM,0,0,0
12/9/2017,2:45 AM,0.2,0,0.00787402
12/9/2017,3:00 AM,0.4,1.8,0.01574804
12/9/2017,3:15 AM,0,0,0
12/9/2017,3:30 AM,0.2,0,0.00787402
12/9/2017,3:45 AM,0,0,0
12/9/2017,4:00 AM,0.2,0,0.00787402
12/9/2017,4:15 AM,0,0,0
12/9/2017,4:30 AM,0,0,0
12/9/2017,4:45 AM,0,0,0
12/9/2017,5:00 AM,0,0,0
12/9/2017,5:15 AM,0,0,0
12/9/2017,5:30 AM,0,0,0
12/9/2017,5:45 AM,0,0,0
12/9/2017,6:00 AM,0,0,0
12/9/2017,6:15 AM,0,0,0
12/9/2017,6:30 AM,0,0,0
12/9/2017,6:45 AM,0,0,0
12/9/2017,7:00 AM,0,0,0
12/9/2017,7:15 AM,0,0,0
12/9/2017,7:30 AM,0,0,0
12/9/2017,7:45 AM,0,0,0
12/9/2017,8:00 AM,0,0,0
12/9/2017,8:15 AM,0,0,0
12/9/2017,8:30 AM,0,0,0
12/9/2017,8:45 AM,0,0,0
12/9/2017,9:00 AM,0,0,0
12/9/2017,9:15 AM,0,0,0
12/9/2017,9:30 AM,0.2,0,0.00787402
12/9/2017,9:45 AM,0,0,0
12/9/2017,10:00 AM,0,0,0
12/9/2017,10:15 AM,0,0,0
12/9/2017,10:30 AM,0,0,0
12/9/2017,10:45 AM,0,0,0
12/9/2017,11:00 AM,0,0,0
12/9/2017,11:15 AM,0,0,0
12/9/2017,11:30 AM,0,0,0
12/9/2017,11:45 AM,0.8,14.2,0.03149608
12/9/2017,12:00 PM,0,0.8,0
12/9/2017,12:15 PM,0.2,0.8,0.00787402
12/9/2017,12:30 PM,1.6,25.2,0.06299216
12/9/2017,12:45 PM,0,0,0
12/9/2017,1:00 PM,0,0,0
12/9/2017,1:15 PM,0.2,0,0.00787402
12/9/2017,1:30 PM,0,0,0
12/9/2017,1:45 PM,0,0,0
12/9/2017,2:00 PM,0.2,0,0.00787402
12/9/2017,2:15 PM,0.2,1.2,0.00787402
12/9/2017,2:30 PM,0.2,1.6,0.00787402
12/9/2017,2:45 PM,0,0,0
12/9/2017,3:00 PM,0,0,0
12/9/2017,3:15 PM,0,0,0
12/9/2017,3:30 PM,0,0,0
12/9/2017,3:45 PM,0,0,0
12/9/2017,4:00 PM,0,0,0
12/9/2017,4:15 PM,0,0,0
12/9/2017,4:30 PM,0,0,0
12/9/2017,4:45 PM,0,0,0
12/9/2017,5:00 PM,0,0,0
12/9/2017,5:15 PM,0,0,0
12/9/2017,5:30 PM,0,0,0
12/9/2017,5:45 PM,0,0,0
12/9/2017,6:00 PM,0,0,0
12/9/2017,6:15 PM,0,0,0
12/9/2017,6:30 PM,0,0,0
12/9/2017,6:45 PM,0,0,0
12/9/2017,7:00 PM,0,0,0
12/9/2017,7:15 PM,0,0,0
12/9/2017,7:30 PM,0,0,0
12/9/2017,7:45 PM,0,0,0
12/9/2017,8:00 PM,0,0,0
12/9/2017,8:15 PM,0,0,0
12/9/2017,8:30 PM,0,0,0
12/9/2017,8:45 PM,0,0,0
12/9/2017,9:00 PM,0,0,0
12/9/2017,9:15 PM,0,0,0
12/9/2017,9:30 PM,0,0,0
12/9/2017,9:45 PM,0,0,0
12/9/2017,10:00 PM,0,0,0
12/9/2017,10:15 PM,0.2,0,0.00787402
12/9/2017,10:30 PM,1.6,53.4,0.06299216
12/9/2017,10:45 PM,4,66.2,0.1574804
12/9/2017,11:00 PM,0.8,27,0.03149608
12/9/2017,11:15 PM,1.6,27,0.06299216
12/9/2017,11:30 PM,0.2,2.8,0.00787402
12/9/2017,11:45 PM,0,0,0
12/10/2017,12:00 AM,0,0,0
12/10/2017,12:15 AM,0,0,0
12/10/2017,12:30 AM,0,0,0
12/10/2017,12:45 AM,0,0,0
12/10/2017,1:00 AM,0,0,0
12/10/2017,1:15 AM,0,0,0
12/10/2017,1:30 AM,0,0,0
12/10/2017,1:45 AM,0,0,0
12/10/2017,2:00 AM,0,0,0
12/10/2017,2:15 AM,0,0,0
12/10/2017,2:30 AM,0,0,0
12/10/2017,2:45 AM,4.2,79.4,0.16535442
12/10/2017,3:00 AM,2.6,91.4,0.10236226
12/10/2017,3:15 AM,4.2,48.4,0.16535442
12/10/2017,3:30 AM,1,21,0.0393701
12/10/2017,3:45 AM,0,0,0
12/10/2017,4:00 AM,2.8,63.6,0.11023628
12/10/2017,4:15 AM,1.8,35.4,0.07086618
12/10/2017,4:30 AM,1,16,0.0393701
12/10/2017,4:45 AM,0,0,0
12/10/2017,5:00 AM,0,0,0
12/10/2017,5:15 AM,0,0,0
12/10/2017,5:30 AM,0,0,0
12/10/2017,5:45 AM,0,0,0
12/10/2017,6:00 AM,0,0,0
12/10/2017,6:15 AM,0,0,0
12/10/2017,6:30 AM,0,0,0
12/10/2017,6:45 AM,0.2,0,0.00787402
12/10/2017,7:00 AM,0,0,0
12/10/2017,7:15 AM,6.8,84.8,0.26771668
12/10/2017,7:30 AM,8.4,98.4,0.33070884
12/10/2017,7:45 AM,0.4,3.4,0.01574804
12/10/2017,8:00 AM,0.2,1.6,0.00787402
12/10/2017,8:15 AM,0,0,0
12/10/2017,8:30 AM,0,0,0
12/10/2017,8:45 AM,0,0,0
12/10/2017,9:00 AM,0,0,0
12/10/2017,9:15 AM,0,0,0
12/10/2017,9:30 AM,0,0,0
12/10/2017,9:45 AM,0,0,0
12/10/2017,10:00 AM,0,0,0
12/10/2017,10:15 AM,0,0,0
12/10/2017,10:30 AM,0,0,0
12/10/2017,10:45 AM,0,0,0
12/10/2017,11:00 AM,0,0,0
12/10/2017,11:15 AM,0,0,0
12/10/2017,11:30 AM,0,0,0
12/10/2017,11:45 AM,0,0,0
12/10/2017,12:03 PM,0,0,0
12/10/2017,12:15 PM,0,0,0
12/10/2017,12:30 PM,0,0,0
12/10/2017,12:45 PM,0,0,0
12/10/2017,1:00 PM,0,0,0
12/10/2017,1:15 PM,0,0,0
12/10/2017,1:30 PM,0,0,0
12/10/2017,1:45 PM,0,0,0
12/10/2017,2:00 PM,0,0,0
12/10/2017,2:15 PM,0,0,0
12/10/2017,2:30 PM,0,0,0
12/10/2017,2:45 PM,0,0,0
12/10/2017,3:00 PM,0,0,0
12/10/2017,3:15 PM,0,0,0
12/10/2017,3:30 PM,0,0,0
12/10/2017,3:45 PM,0,0,0
12/10/2017,4:00 PM,0.2,0,0.00787402
12/10/2017,4:15 PM,0.2,4.8,0.00787402
12/10/2017,4:30 PM,0,0,0
12/10/2017,4:45 PM,0,0,0
12/10/2017,5:00 PM,0,0,0
12/10/2017,5:15 PM,0,0,0
12/10/2017,5:30 PM,0,0,0
12/10/2017,5:45 PM,0,0,0
12/10/2017,6:00 PM,0,0,0
12/10/2017,6:15 PM,0,0,0
12/10/2017,6:30 PM,0,0,0
12/10/2017,6:45 PM,0,0,0
12/10/2017,7:00 PM,0,0,0
12/10/2017,7:15 PM,0,0,0
12/10/2017,7:30 PM,0,0,0
12/10/2017,7:45 PM,0,0,0
12/10/2017,8:00 PM,0,0,0
12/10/2017,8:15 PM,0,0,0
12/10/2017,8:30 PM,0,0,0
12/10/2017,8:45 PM,0,0,0
12/10/2017,9:00 PM,0,0,0
12/10/2017,9:15 PM,0.6,11.8,0.02362206
12/10/2017,9:30 PM,1.4,11.6,0.05511814
12/10/2017,9:45 PM,0.4,3.6,0.01574804
12/10/2017,10:00 PM,0,0,0
12/10/2017,10:15 PM,0,0,0
12/10/2017,10:30 PM,0,0,0
12/10/2017,10:45 PM,0,0,0
12/10/2017,11:00 PM,0,0,0
12/10/2017,11:15 PM,0.2,0,0.00787402
12/10/2017,11:30 PM,0,0,0
12/10/2017,11:45 PM,0.2,0,0.00787402
12/11/2017,12:00 AM,0,0,0
12/11/2017,12:15 AM,0,0,0
12/11/2017,12:30 AM,0,0,0
12/11/2017,12:45 AM,0,0,0
12/11/2017,1:00 AM,0,0,0
12/11/2017,1:15 AM,0.2,0,0.00787402
12/11/2017,1:30 AM,0,0,0
12/11/2017,1:45 AM,0,0,0
12/11/2017,2:00 AM,0,0,0
12/11/2017,2:15 AM,0,0,0
12/11/2017,2:30 AM,0,0,0
12/11/2017,2:45 AM,0,0,0
12/11/2017,3:00 AM,0,0,0
12/11/2017,3:15 AM,0,0,0
12/11/2017,3:30 AM,0,0,0
12/11/2017,3:45 AM,0,0,0
12/11/2017,4:00 AM,0,0,0
12/11/2017,4:15 AM,0,0,0
12/11/2017,4:30 AM,0,0,0
12/11/2017,4:45 AM,0,0,0
12/11/2017,5:00 AM,0,0,0
12/11/2017,5:15 AM,0,0,0
12/11/2017,5:30 AM,0,0,0
12/11/2017,5:45 AM,0.4,5.2,0.01574804
12/11/2017,6:00 AM,0,0,0
12/11/2017,6:15 AM,0,0,0
12/11/2017,6:30 AM,0.2,0,0.00787402
12/11/2017,6:45 AM,2.2,49.4,0.08661422
12/11/2017,7:00 AM,0,0,0
12/11/2017,7:15 AM,0,0,0
12/11/2017,7:30 AM,4.6,109.8,0.18110246
12/11/2017,7:45 AM,0,0,0
12/11/2017,8:00 AM,0,0,0
12/11/2017,8:15 AM,0,0,0
12/11/2017,8:30 AM,0,0,0
12/11/2017,8:45 AM,0,0,0
12/11/2017,9:00 AM,0,0,0
12/11/2017,9:15 AM,0,0,0
12/11/2017,9:30 AM,0,0,0
12/11/2017,9:45 AM,0,0,0
12/11/2017,10:00 AM,0,0,0
12/11/2017,10:15 AM,0,0,0
12/11/2017,10:30 AM,0,0,0
12/11/2017,10:45 AM,0,0,0
12/11/2017,11:00 AM,0,0,0
12/11/2017,11:15 AM,0,0,0
12/11/2017,11:30 AM,0,0,0
12/11/2017,11:45 AM,2.4,81.2,0.09448824
12/11/2017,12:00 PM,0.6,10.8,0.02362206
12/11/2017,12:15 PM,0,0,0
12/11/2017,12:30 PM,0,0,0
12/11/2017,12:45 PM,0,0,0
12/11/2017,1:00 PM,0,0,0
12/11/2017,1:15 PM,0,0,0
12/11/2017,1:30 PM,0,0,0
12/11/2017,1:45 PM,0,0,0
12/11/2017,2:00 PM,0,0,0
12/11/2017,2:15 PM,0,0,0
12/11/2017,2:30 PM,0.2,0,0.00787402
12/11/2017,2:45 PM,0,0,0
12/11/2017,3:00 PM,0,0,0
12/11/2017,3:15 PM,0,0,0
12/11/2017,3:30 PM,0,0,0
12/11/2017,3:45 PM,0,0,0
12/11/2017,4:00 PM,0,0,0
12/11/2017,4:15 PM,0,0,0
12/11/2017,4:30 PM,0,0,0
12/11/2017,4:45 PM,0,0,0
12/11/2017,5:00 PM,0,0,0
12/11/2017,5:15 PM,0,0,0
12/11/2017,5:30 PM,0,0,0
12/11/2017,5:45 PM,0,0,0
12/11/2017,6:00 PM,0,0,0
12/11/2017,6:15 PM,0,0,0
12/11/2017,6:30 PM,0,0,0
12/11/2017,6:45 PM,0,0,0
12/11/2017,7:00 PM,0,0,0
12/11/2017,7:15 PM,0,0,0
12/11/2017,7:31 PM,0,0,0
12/11/2017,7:45 PM,0,0,0
12/11/2017,8:00 PM,0,0,0
12/11/2017,8:15 PM,0,0,0
12/11/2017,8:30 PM,0,0,0
12/11/2017,8:45 PM,0,0,0
12/11/2017,9:03 PM,0,0,0
12/11/2017,9:15 PM,0,0,0
12/11/2017,9:30 PM,0,0,0
12/11/2017,9:45 PM,0,0,0
12/11/2017,10:00 PM,0,0,0
12/11/2017,10:15 PM,0,0,0
12/11/2017,10:30 PM,0,0,0
12/11/2017,10:45 PM,0,0,0
12/11/2017,11:00 PM,0,0,0
12/11/2017,11:15 PM,0,0,0
12/11/2017,11:30 PM,0,0,0
12/11/2017,11:45 PM,0,0,0
12/12/2017,12:00 AM,0.2,0,0.00787402
12/12/2017,12:15 AM,0,0,0
12/12/2017,12:30 AM,0,0,0
12/12/2017,12:45 AM,0,0,0
12/12/2017,1:00 AM,0,0,0
12/12/2017,1:15 AM,0,0,0
12/12/2017,1:30 AM,0,0,0
12/12/2017,1:45 AM,0,0,0
12/12/2017,2:00 AM,0,0,0
12/12/2017,2:15 AM,0,0,0
12/12/2017,2:30 AM,0,0,0
12/12/2017,2:45 AM,0,0,0
12/12/2017,3:00 AM,0,0,0
12/12/2017,3:15 AM,0.2,0,0.00787402
12/12/2017,3:30 AM,0.2,1,0.00787402
12/12/2017,3:45 AM,0.6,10.2,0.02362206
12/12/2017,4:00 AM,2.8,36.4,0.11023628
12/12/2017,4:15 AM,0.6,6.6,0.02362206
12/12/2017,4:30 AM,0.4,1.6,0.01574804
12/12/2017,4:45 AM,0.2,1.2,0.00787402
12/12/2017,5:00 AM,0,0,0
12/12/2017,5:15 AM,0,0,0
12/12/2017,5:30 AM,0,0,0
12/12/2017,5:45 AM,0,0,0
12/12/2017,6:00 AM,0,0,0
12/12/2017,6:15 AM,0,0,0
12/12/2017,6:30 AM,0,0,0
12/12/2017,6:45 AM,0,0,0
12/12/2017,7:00 AM,0,0,0
12/12/2017,7:15 AM,0,0,0
12/12/2017,7:30 AM,0.2,0,0.00787402
12/12/2017,7:45 AM,0,0,0
12/12/2017,8:00 AM,0,0,0
12/12/2017,8:15 AM,0,0,0
12/12/2017,8:30 AM,0,0,0
12/12/2017,8:45 AM,0,0,0
12/12/2017,9:00 AM,0,0,0
12/12/2017,9:15 AM,0,0,0
12/12/2017,9:30 AM,0,0,0
12/12/2017,9:45 AM,0,0,0
