Date,Time,Rain (mm),Rate (mm/hr),Rain (in) 
4/1/2016,12:00 AM,0,0,0
4/1/2016,12:15 AM,0,0,0
4/1/2016,12:30 AM,0,0,0
4/1/2016,12:45 AM,0,0,0
4/1/2016,1:00 AM,0,0,0
4/1/2016,1:15 AM,0,0,0
4/1/2016,1:30 AM,0,0,0
4/1/2016,1:45 AM,0,0,0
4/1/2016,2:00 AM,0,0,0
4/1/2016,2:15 AM,0,0,0
4/1/2016,2:30 AM,0,0,0
4/1/2016,2:45 AM,0,0,0
4/1/2016,3:00 AM,0,0,0
4/1/2016,3:15 AM,0,0,0
4/1/2016,3:30 AM,0,0,0
4/1/2016,3:45 AM,0,0,0
4/1/2016,4:00 AM,0,0,0
4/1/2016,4:15 AM,0,0,0
4/1/2016,4:30 AM,0,0,0
4/1/2016,4:45 AM,0,0,0
4/1/2016,5:00 AM,0,0,0
4/1/2016,5:15 AM,0,0,0
4/1/2016,5:30 AM,0,0,0
4/1/2016,5:45 AM,0,0,0
4/1/2016,6:00 AM,0,0,0
4/1/2016,6:15 AM,0,0,0
4/1/2016,6:30 AM,0,0,0
4/1/2016,6:45 AM,0,0,0
4/1/2016,7:00 AM,0,0,0
4/1/2016,7:15 AM,0.2,0,0.00787402
4/1/2016,7:30 AM,0,0,0
4/1/2016,7:45 AM,0,0,0
4/1/2016,8:00 AM,0.6,2.4,0.02362206
4/1/2016,8:15 AM,0.4,3,0.01574804
4/1/2016,8:30 AM,0,0,0
4/1/2016,8:45 AM,0,0,0
4/1/2016,9:00 AM,0,0,0
4/1/2016,9:15 AM,0,0,0
4/1/2016,9:30 AM,0,0,0
4/1/2016,9:45 AM,0,0,0
4/1/2016,10:00 AM,0,0,0
4/1/2016,10:15 AM,0,0,0
4/1/2016,10:30 AM,0,0,0
4/1/2016,10:45 AM,0,0,0
4/1/2016,11:00 AM,0,0,0
4/1/2016,11:15 AM,0,0,0
4/1/2016,11:30 AM,0,0,0
4/1/2016,11:45 AM,0,0,0
4/1/2016,12:00 PM,0,0,0
4/1/2016,12:15 PM,0,0,0
4/1/2016,12:30 PM,0,0,0
4/1/2016,12:45 PM,0,0,0
4/1/2016,1:00 PM,0,0,0
4/1/2016,1:15 PM,0,0,0
4/1/2016,1:30 PM,0,0,0
4/1/2016,1:45 PM,0,0,0
4/1/2016,2:00 PM,0,0,0
4/1/2016,2:15 PM,0.2,0,0.00787402
4/1/2016,2:30 PM,1,12,0.0393701
4/1/2016,2:45 PM,3.6,52.2,0.14173236
4/1/2016,3:00 PM,0,0,0
4/1/2016,3:15 PM,0,0,0
4/1/2016,3:30 PM,0.2,0,0.00787402
4/1/2016,3:45 PM,0,0,0
4/1/2016,4:00 PM,0,0,0
4/1/2016,4:15 PM,0,0,0
4/1/2016,4:30 PM,0,0,0
4/1/2016,4:45 PM,0,0,0
4/1/2016,5:00 PM,0,0,0
4/1/2016,5:15 PM,0,0,0
4/1/2016,5:30 PM,0,0,0
4/1/2016,5:45 PM,0,0,0
4/1/2016,6:00 PM,0,0,0
4/1/2016,6:15 PM,0,0,0
4/1/2016,6:30 PM,0,0,0
4/1/2016,6:45 PM,0,0,0
4/1/2016,7:00 PM,0,0,0
4/1/2016,7:15 PM,0,0,0
4/1/2016,7:30 PM,0,0,0
4/1/2016,7:45 PM,0,0,0
4/1/2016,8:00 PM,0.2,0,0.00787402
4/1/2016,8:15 PM,0.4,2.8,0.01574804
4/1/2016,8:30 PM,0,0,0
4/1/2016,8:45 PM,0,0,0
4/1/2016,9:00 PM,0,0,0
4/1/2016,9:15 PM,0,0,0
4/1/2016,9:30 PM,0,0,0
4/1/2016,9:45 PM,0,0,0
4/1/2016,10:00 PM,0,0,0
4/1/2016,10:15 PM,0.2,0,0.00787402
4/1/2016,10:30 PM,0.8,5,0.03149608
4/1/2016,10:45 PM,0,0,0
4/1/2016,11:00 PM,0,0,0
4/1/2016,11:15 PM,0.4,5,0.01574804
4/1/2016,11:30 PM,0,0.8,0
4/1/2016,11:45 PM,0.2,0.8,0.00787402
4/2/2016,12:00 AM,0.6,21.8,0.02362206
4/2/2016,12:15 AM,6,51.4,0.2362206
4/2/2016,12:30 AM,6,51.8,0.2362206
4/2/2016,12:45 AM,6.2,49,0.24409462
4/2/2016,1:00 AM,9.2,50.4,0.36220492
4/2/2016,1:15 AM,3.4,37.4,0.13385834
4/2/2016,1:30 AM,0.4,3.6,0.01574804
4/2/2016,1:45 AM,0.8,3.6,0.03149608
4/2/2016,2:00 AM,0.4,2.4,0.01574804
4/2/2016,2:15 AM,0.4,1.8,0.01574804
4/2/2016,2:30 AM,0.2,2,0.00787402
4/2/2016,2:45 AM,0.4,1.4,0.01574804
4/2/2016,3:00 AM,0.2,1.4,0.00787402
4/2/2016,3:15 AM,0,0,0
4/2/2016,3:30 AM,0,0,0
4/2/2016,3:45 AM,0,0,0
4/2/2016,4:00 AM,0,0,0
4/2/2016,4:15 AM,0,0,0
4/2/2016,4:30 AM,0,0,0
4/2/2016,4:45 AM,0,0,0
4/2/2016,5:00 AM,0,0,0
4/2/2016,5:15 AM,0.2,0,0.00787402
4/2/2016,5:30 AM,0,0,0
4/2/2016,5:45 AM,0,0,0
4/2/2016,6:00 AM,0,0,0
4/2/2016,6:15 AM,0,0,0
4/2/2016,6:30 AM,0,0,0
4/2/2016,6:45 AM,0,0,0
4/2/2016,7:00 AM,0,0,0
4/2/2016,7:15 AM,0,0,0
4/2/2016,7:30 AM,0,0,0
4/2/2016,7:45 AM,0,0,0
4/2/2016,8:00 AM,0,0,0
4/2/2016,8:15 AM,0,0,0
4/2/2016,8:30 AM,0,0,0
4/2/2016,8:45 AM,0,0,0
4/2/2016,9:00 AM,0,0,0
4/2/2016,9:15 AM,0,0,0
4/2/2016,9:30 AM,0,0,0
4/2/2016,9:45 AM,0,0,0
4/2/2016,10:00 AM,0,0,0
4/2/2016,10:15 AM,0,0,0
4/2/2016,10:30 AM,0,0,0
4/2/2016,10:45 AM,0,0,0
4/2/2016,11:00 AM,0,0,0
4/2/2016,11:15 AM,0,0,0
4/2/2016,11:30 AM,0,0,0
4/2/2016,11:45 AM,0,0,0
4/2/2016,12:00 PM,0,0,0
4/2/2016,12:15 PM,0,0,0
4/2/2016,12:30 PM,0,0,0
4/2/2016,12:45 PM,0,0,0
4/2/2016,1:00 PM,0,0,0
4/2/2016,1:15 PM,0,0,0
4/2/2016,1:30 PM,0,0,0
4/2/2016,1:45 PM,0,0,0
4/2/2016,2:00 PM,0,0,0
4/2/2016,2:15 PM,0,0,0
4/2/2016,2:30 PM,0,0,0
4/2/2016,2:45 PM,0,0,0
4/2/2016,3:00 PM,0,0,0
4/2/2016,3:15 PM,0,0,0
4/2/2016,3:30 PM,0,0,0
4/2/2016,3:45 PM,0,0,0
4/2/2016,4:00 PM,0,0,0
4/2/2016,4:15 PM,0,0,0
4/2/2016,4:30 PM,0,0,0
4/2/2016,4:45 PM,0,0,0
4/2/2016,5:00 PM,0,0,0
4/2/2016,5:15 PM,0,0,0
4/2/2016,5:30 PM,0,0,0
4/2/2016,5:45 PM,0,0,0
4/2/2016,6:00 PM,0,0,0
4/2/2016,6:15 PM,0,0,0
4/2/2016,6:30 PM,0,0,0
4/2/2016,6:45 PM,0,0,0
4/2/2016,7:00 PM,0,0,0
4/2/2016,7:15 PM,0,0,0
4/2/2016,7:30 PM,0,0,0
4/2/2016,7:45 PM,0,0,0
4/2/2016,8:00 PM,0,0,0
4/2/2016,8:15 PM,0,0,0
4/2/2016,8:30 PM,0,0,0
4/2/2016,8:45 PM,0,0,0
4/2/2016,9:00 PM,0,0,0
4/2/2016,9:15 PM,0,0,0
4/2/2016,9:30 PM,0,0,0
4/2/2016,9:45 PM,0,0,0
4/2/2016,10:00 PM,0,0,0
4/2/2016,10:15 PM,0,0,0
4/2/2016,10:30 PM,0,0,0
4/2/2016,10:45 PM,0,0,0
4/2/2016,11:00 PM,0,0,0
4/2/2016,11:15 PM,0,0,0
4/2/2016,11:30 PM,0,0,0
4/2/2016,11:45 PM,0,0,0
4/3/2016,12:00 AM,0,0,0
4/3/2016,12:15 AM,0,0,0
4/3/2016,12:30 AM,0,0,0
4/3/2016,12:45 AM,0,0,0
4/3/2016,1:00 AM,0,0,0
4/3/2016,1:15 AM,0,0,0
4/3/2016,1:30 AM,0,0,0
4/3/2016,1:45 AM,0,0,0
4/3/2016,2:00 AM,0,0,0
4/3/2016,2:15 AM,0,0,0
4/3/2016,2:30 AM,0,0,0
4/3/2016,2:45 AM,0,0,0
4/3/2016,3:00 AM,0,0,0
4/3/2016,3:15 AM,0,0,0
4/3/2016,3:30 AM,0,0,0
4/3/2016,3:45 AM,0,0,0
4/3/2016,4:00 AM,0,0,0
4/3/2016,4:15 AM,0,0,0
4/3/2016,4:30 AM,0,0,0
4/3/2016,4:45 AM,0,0,0
4/3/2016,5:00 AM,0,0,0
4/3/2016,5:15 AM,0,0,0
4/3/2016,5:30 AM,0,0,0
4/3/2016,5:45 AM,0,0,0
4/3/2016,6:00 AM,0,0,0
4/3/2016,6:15 AM,0,0,0
4/3/2016,6:30 AM,0,0,0
4/3/2016,6:45 AM,0,0,0
4/3/2016,7:00 AM,0,0,0
4/3/2016,7:15 AM,0,0,0
4/3/2016,7:30 AM,0,0,0
4/3/2016,7:45 AM,0,0,0
4/3/2016,8:00 AM,0,0,0
4/3/2016,8:15 AM,0,0,0
4/3/2016,8:30 AM,0,0,0
4/3/2016,8:45 AM,0,0,0
4/3/2016,9:00 AM,0,0,0
4/3/2016,9:15 AM,0,0,0
4/3/2016,9:30 AM,0,0,0
4/3/2016,9:45 AM,0,0,0
4/3/2016,10:00 AM,0,0,0
4/3/2016,10:15 AM,0,0,0
4/3/2016,10:30 AM,0,0,0
4/3/2016,10:45 AM,0,0,0
4/3/2016,11:00 AM,0,0,0
4/3/2016,11:15 AM,0,0,0
4/3/2016,11:30 AM,0,0,0
4/3/2016,11:45 AM,0,0,0
4/3/2016,12:00 PM,0,0,0
4/3/2016,12:15 PM,0,0,0
4/3/2016,12:30 PM,0,0,0
4/3/2016,12:45 PM,0,0,0
4/3/2016,1:00 PM,0,0,0
4/3/2016,1:15 PM,0,0,0
4/3/2016,1:30 PM,0,0,0
4/3/2016,1:45 PM,0,0,0
4/3/2016,2:00 PM,0,0,0
4/3/2016,2:15 PM,0,0,0
4/3/2016,2:30 PM,0,0,0
4/3/2016,2:45 PM,0,0,0
4/3/2016,3:00 PM,0.2,0,0.00787402
4/3/2016,3:15 PM,0,0,0
4/3/2016,3:30 PM,0,0,0
4/3/2016,3:45 PM,0,0,0
4/3/2016,4:00 PM,0,0,0
4/3/2016,4:15 PM,0,0,0
4/3/2016,4:30 PM,0,0,0
4/3/2016,4:45 PM,0,0,0
4/3/2016,5:00 PM,0,0,0
4/3/2016,5:15 PM,0,0,0
4/3/2016,5:30 PM,0,0,0
4/3/2016,5:45 PM,0,0,0
4/3/2016,6:00 PM,0,0,0
4/3/2016,6:15 PM,0,0,0
4/3/2016,6:30 PM,0,0,0
4/3/2016,6:45 PM,0,0,0
4/3/2016,7:00 PM,0,0,0
4/3/2016,7:15 PM,0,0,0
4/3/2016,7:30 PM,0,0,0
4/3/2016,7:45 PM,0,0,0
4/3/2016,8:00 PM,0,0,0
4/3/2016,8:15 PM,0,0,0
4/3/2016,8:30 PM,0,0,0
4/3/2016,8:45 PM,0,0,0
4/3/2016,9:00 PM,0,0,0
4/3/2016,9:15 PM,0,0,0
4/3/2016,9:30 PM,0,0,0
4/3/2016,9:45 PM,0,0,0
4/3/2016,10:00 PM,0,0,0
4/3/2016,10:15 PM,0,0,0
4/3/2016,10:30 PM,0,0,0
4/3/2016,10:45 PM,0,0,0
4/3/2016,11:00 PM,0,0,0
4/3/2016,11:15 PM,0,0,0
4/3/2016,11:30 PM,0,0,0
4/3/2016,11:45 PM,0,0,0
4/4/2016,12:00 AM,0,0,0
4/4/2016,12:15 AM,2.2,49.6,0.08661422
4/4/2016,12:30 AM,3.8,64,0.14960638
4/4/2016,12:45 AM,0.2,11,0.00787402
4/4/2016,1:00 AM,0,0,0
4/4/2016,1:15 AM,0,0,0
4/4/2016,1:30 AM,0,0,0
4/4/2016,1:45 AM,0,0,0
4/4/2016,2:00 AM,0,0,0
4/4/2016,2:15 AM,0,0,0
4/4/2016,2:30 AM,0,0,0
4/4/2016,2:45 AM,0,0,0
4/4/2016,3:00 AM,0,0,0
4/4/2016,3:15 AM,0,0,0
4/4/2016,3:30 AM,0,0,0
4/4/2016,3:45 AM,0,0,0
4/4/2016,4:00 AM,0,0,0
4/4/2016,4:15 AM,0,0,0
4/4/2016,4:30 AM,0,0,0
4/4/2016,4:45 AM,0,0,0
4/4/2016,5:00 AM,0,0,0
4/4/2016,5:15 AM,0,0,0
4/4/2016,5:30 AM,0,0,0
4/4/2016,5:45 AM,0,0,0
4/4/2016,6:00 AM,0,0,0
4/4/2016,6:15 AM,0,0,0
4/4/2016,6:30 AM,0,0,0
4/4/2016,6:45 AM,0,0,0
4/4/2016,7:00 AM,0,0,0
4/4/2016,7:15 AM,0,0,0
4/4/2016,7:30 AM,0,0,0
4/4/2016,7:45 AM,0,0,0
4/4/2016,8:00 AM,0,0,0
4/4/2016,8:15 AM,0,0,0
4/4/2016,8:30 AM,0,0,0
4/4/2016,8:45 AM,0,0,0
4/4/2016,9:00 AM,0,0,0
4/4/2016,9:15 AM,0,0,0
4/4/2016,9:30 AM,0,0,0
4/4/2016,9:45 AM,0,0,0
4/4/2016,10:00 AM,0,0,0
4/4/2016,10:15 AM,0,0,0
4/4/2016,10:30 AM,0,0,0
4/4/2016,10:45 AM,0,0,0
4/4/2016,11:00 AM,0,0,0
4/4/2016,11:15 AM,0,0,0
4/4/2016,11:30 AM,0,0,0
4/4/2016,11:45 AM,0,0,0
4/4/2016,12:00 PM,0,0,0
4/4/2016,12:15 PM,0,0,0
4/4/2016,12:30 PM,0,0,0
4/4/2016,12:45 PM,0,0,0
4/4/2016,1:00 PM,0,0,0
4/4/2016,1:15 PM,0,0,0
4/4/2016,1:30 PM,0,0,0
4/4/2016,1:45 PM,0,0,0
4/4/2016,2:00 PM,0,0,0
4/4/2016,2:15 PM,0,0,0
4/4/2016,2:30 PM,0,0,0
4/4/2016,2:45 PM,0,0,0
4/4/2016,3:00 PM,0,0,0
4/4/2016,3:15 PM,0,0,0
4/4/2016,3:30 PM,0,0,0
4/4/2016,3:45 PM,0,0,0
4/4/2016,4:00 PM,0,0,0
4/4/2016,4:15 PM,0,0,0
4/4/2016,4:30 PM,0,0,0
4/4/2016,4:45 PM,0,0,0
4/4/2016,5:00 PM,0,0,0
4/4/2016,5:15 PM,0,0,0
4/4/2016,5:30 PM,0,0,0
4/4/2016,5:45 PM,0,0,0
4/4/2016,6:00 PM,0,0,0
4/4/2016,6:15 PM,0,0,0
4/4/2016,6:30 PM,0,0,0
4/4/2016,6:45 PM,0,0,0
4/4/2016,7:00 PM,0,0,0
4/4/2016,7:15 PM,0,0,0
4/4/2016,7:30 PM,0,0,0
4/4/2016,7:45 PM,0,0,0
4/4/2016,8:00 PM,0,0,0
4/4/2016,8:15 PM,0,0,0
4/4/2016,8:30 PM,0,0,0
4/4/2016,8:45 PM,0,0,0
4/4/2016,9:00 PM,0,0,0
4/4/2016,9:15 PM,0,0,0
4/4/2016,9:30 PM,0,0,0
4/4/2016,9:45 PM,0,0,0
4/4/2016,10:00 PM,0,0,0
4/4/2016,10:15 PM,0,0,0
4/4/2016,10:30 PM,0,0,0
4/4/2016,10:45 PM,0,0,0
4/4/2016,11:00 PM,0,0,0
4/4/2016,11:15 PM,0,0,0
4/4/2016,11:30 PM,0,0,0
4/4/2016,11:45 PM,0,0,0
4/5/2016,12:00 AM,0,0,0
4/5/2016,12:15 AM,0,0,0
4/5/2016,12:30 AM,0,0,0
4/5/2016,12:45 AM,0,0,0
4/5/2016,1:00 AM,0,0,0
4/5/2016,1:15 AM,0,0,0
4/5/2016,1:30 AM,0,0,0
4/5/2016,1:45 AM,0,0,0
4/5/2016,2:00 AM,0,0,0
4/5/2016,2:15 AM,0,0,0
4/5/2016,2:30 AM,0,0,0
4/5/2016,2:45 AM,0,0,0
4/5/2016,3:00 AM,1.2,53.8,0.04724412
4/5/2016,3:15 AM,0,0,0
4/5/2016,3:30 AM,0.2,0,0.00787402
4/5/2016,3:45 AM,0,0,0
4/5/2016,4:00 AM,0,0,0
4/5/2016,4:15 AM,0,0,0
4/5/2016,4:30 AM,0,0,0
4/5/2016,4:45 AM,0,0,0
4/5/2016,5:00 AM,0,0,0
4/5/2016,5:15 AM,0,0,0
4/5/2016,5:30 AM,0,0,0
4/5/2016,5:45 AM,0,0,0
4/5/2016,6:00 AM,0,0,0
4/5/2016,6:15 AM,0,0,0
4/5/2016,6:30 AM,0,0,0
4/5/2016,6:45 AM,0,0,0
4/5/2016,7:00 AM,0,0,0
4/5/2016,7:15 AM,0,0,0
4/5/2016,7:30 AM,0,0,0
4/5/2016,7:45 AM,0,0,0
4/5/2016,8:00 AM,0,0,0
4/5/2016,8:15 AM,0,0,0
4/5/2016,8:30 AM,0,0,0
4/5/2016,8:45 AM,0,0,0
4/5/2016,9:00 AM,0,0,0
4/5/2016,9:15 AM,0,0,0
4/5/2016,9:30 AM,0,0,0
4/5/2016,9:45 AM,0,0,0
4/5/2016,10:00 AM,0,0,0
4/5/2016,10:15 AM,0,0,0
4/5/2016,10:30 AM,0,0,0
4/5/2016,10:45 AM,0,0,0
4/5/2016,11:00 AM,0,0,0
4/5/2016,11:15 AM,0,0,0
4/5/2016,11:30 AM,0,0,0
4/5/2016,11:45 AM,0,0,0
4/5/2016,12:00 PM,0,0,0
4/5/2016,12:15 PM,0,0,0
4/5/2016,12:30 PM,0,0,0
4/5/2016,12:45 PM,0,0,0
4/5/2016,1:00 PM,0.6,19.2,0.02362206
4/5/2016,1:15 PM,0,0,0
4/5/2016,1:30 PM,0,0,0
4/5/2016,1:45 PM,0,0,0
4/5/2016,2:00 PM,0,0,0
4/5/2016,2:15 PM,0,0,0
4/5/2016,2:30 PM,0,0,0
4/5/2016,2:45 PM,0,0,0
4/5/2016,3:00 PM,0,0,0
4/5/2016,3:15 PM,0,0,0
4/5/2016,3:30 PM,0,0,0
4/5/2016,3:45 PM,0,0,0
4/5/2016,4:00 PM,0,0,0
4/5/2016,4:15 PM,0,0,0
4/5/2016,4:30 PM,0,0,0
4/5/2016,4:45 PM,0,0,0
4/5/2016,5:00 PM,0,0,0
4/5/2016,5:15 PM,0,0,0
4/5/2016,5:30 PM,0,0,0
4/5/2016,5:45 PM,0,0,0
4/5/2016,6:00 PM,0,0,0
4/5/2016,6:15 PM,0,0,0
4/5/2016,6:30 PM,0,0,0
4/5/2016,6:45 PM,0,0,0
4/5/2016,7:00 PM,0,0,0
4/5/2016,7:15 PM,0,0,0
4/5/2016,7:30 PM,0,0,0
4/5/2016,7:45 PM,0,0,0
4/5/2016,8:00 PM,0,0,0
4/5/2016,8:15 PM,0,0,0
4/5/2016,8:30 PM,1.2,35.2,0.04724412
4/5/2016,8:45 PM,1.4,35.2,0.05511814
4/5/2016,9:00 PM,0,0,0
4/5/2016,9:15 PM,0,0,0
4/5/2016,9:30 PM,0,0,0
4/5/2016,9:45 PM,0,0,0
4/5/2016,10:00 PM,0,0,0
4/5/2016,10:15 PM,0,0,0
4/5/2016,10:30 PM,0,0,0
4/5/2016,10:45 PM,0,0,0
4/5/2016,11:00 PM,0,0,0
4/5/2016,11:15 PM,0,0,0
4/5/2016,11:30 PM,0,0,0
4/5/2016,11:45 PM,0,0,0
4/6/2016,12:00 AM,0,0,0
4/6/2016,12:15 AM,0,0,0
4/6/2016,12:30 AM,0.2,0,0.00787402
4/6/2016,12:45 AM,0,0,0
4/6/2016,1:00 AM,0,0,0
4/6/2016,1:15 AM,0,0,0
4/6/2016,1:30 AM,0,0,0
4/6/2016,1:45 AM,0,0,0
4/6/2016,2:00 AM,0,0,0
4/6/2016,2:15 AM,0,0,0
4/6/2016,2:30 AM,0,0,0
4/6/2016,2:45 AM,0,0,0
4/6/2016,3:00 AM,0,0,0
4/6/2016,3:15 AM,0.2,0,0.00787402
4/6/2016,3:30 AM,0,0,0
4/6/2016,3:45 AM,0.6,2.4,0.02362206
4/6/2016,4:00 AM,0.8,3.6,0.03149608
4/6/2016,4:15 AM,0.2,3.2,0.00787402
4/6/2016,4:30 AM,0,0,0
4/6/2016,4:45 AM,0,0,0
4/6/2016,5:00 AM,0,0,0
4/6/2016,5:15 AM,0.2,0,0.00787402
4/6/2016,5:30 AM,0,0,0
4/6/2016,5:45 AM,0,0,0
4/6/2016,6:00 AM,0,0,0
4/6/2016,6:15 AM,0.2,0,0.00787402
4/6/2016,6:30 AM,0,0,0
4/6/2016,6:45 AM,0,0,0
4/6/2016,7:00 AM,0,0,0
4/6/2016,7:15 AM,0,0,0
4/6/2016,7:30 AM,0,0,0
4/6/2016,7:45 AM,0,0,0
4/6/2016,8:00 AM,0,0,0
4/6/2016,8:15 AM,0,0,0
4/6/2016,8:30 AM,0,0,0
4/6/2016,8:45 AM,0,0,0
4/6/2016,9:00 AM,0,0,0
4/6/2016,9:15 AM,0,0,0
4/6/2016,9:30 AM,0,0,0
4/6/2016,9:45 AM,0,0,0
4/6/2016,10:00 AM,0,0,0
4/6/2016,10:15 AM,0,0,0
4/6/2016,10:30 AM,0,0,0
4/6/2016,10:45 AM,0,0,0
4/6/2016,11:00 AM,0,0,0
4/6/2016,11:15 AM,0,0,0
4/6/2016,11:30 AM,0,0,0
4/6/2016,11:45 AM,0,0,0
4/6/2016,12:00 PM,0,0,0
4/6/2016,12:15 PM,0,0,0
4/6/2016,12:30 PM,0,0,0
4/6/2016,12:45 PM,0,0,0
4/6/2016,1:00 PM,0,0,0
4/6/2016,1:15 PM,0,0,0
4/6/2016,1:30 PM,0,0,0
4/6/2016,1:45 PM,0,0,0
4/6/2016,2:00 PM,0,0,0
4/6/2016,2:15 PM,0,0,0
4/6/2016,2:30 PM,0,0,0
4/6/2016,2:45 PM,0,0,0
4/6/2016,3:00 PM,0,0,0
4/6/2016,3:15 PM,0,0,0
4/6/2016,3:30 PM,0,0,0
4/6/2016,3:45 PM,0,0,0
4/6/2016,4:00 PM,0,0,0
4/6/2016,4:15 PM,0,0,0
4/6/2016,4:30 PM,0,0,0
4/6/2016,4:45 PM,0,0,0
4/6/2016,5:00 PM,0,0,0
4/6/2016,5:15 PM,0,0,0
4/6/2016,5:30 PM,0,0,0
4/6/2016,5:45 PM,0,0,0
4/6/2016,6:00 PM,0,0,0
4/6/2016,6:15 PM,0,0,0
4/6/2016,6:30 PM,0,0,0
4/6/2016,6:45 PM,0,0,0
4/6/2016,7:00 PM,0,0,0
4/6/2016,7:15 PM,0,0,0
4/6/2016,7:30 PM,0,0,0
4/6/2016,7:45 PM,0,0,0
4/6/2016,8:00 PM,0,0,0
4/6/2016,8:15 PM,0,0,0
4/6/2016,8:30 PM,0,0,0
4/6/2016,8:45 PM,0,0,0
4/6/2016,9:00 PM,0,0,0
4/6/2016,9:15 PM,0,0,0
4/6/2016,9:30 PM,0,0,0
4/6/2016,9:45 PM,0,0,0
4/6/2016,10:00 PM,0,0,0
4/6/2016,10:15 PM,0,0,0
4/6/2016,10:30 PM,0,0,0
4/6/2016,10:45 PM,0,0,0
4/6/2016,11:00 PM,0,0,0
4/6/2016,11:15 PM,0,0,0
4/6/2016,11:30 PM,0,0,0
4/6/2016,11:45 PM,0,0,0
4/7/2016,12:00 AM,0,0,0
4/7/2016,12:15 AM,0,0,0
4/7/2016,12:30 AM,0,0,0
4/7/2016,12:45 AM,0.2,0,0.00787402
4/7/2016,1:00 AM,0,0,0
4/7/2016,1:15 AM,0,0,0
4/7/2016,1:30 AM,0,0,0
4/7/2016,1:45 AM,0,0,0
4/7/2016,2:00 AM,0,0,0
4/7/2016,2:15 AM,0,0,0
4/7/2016,2:30 AM,0,0,0
4/7/2016,2:45 AM,0,0,0
4/7/2016,3:00 AM,0,0,0
4/7/2016,3:15 AM,0,0,0
4/7/2016,3:30 AM,0,0,0
4/7/2016,3:45 AM,0,0,0
4/7/2016,4:00 AM,0,0,0
4/7/2016,4:15 AM,0,0,0
4/7/2016,4:30 AM,0,0,0
4/7/2016,4:45 AM,0,0,0
4/7/2016,5:00 AM,0,0,0
4/7/2016,5:15 AM,0,0,0
4/7/2016,5:30 AM,0,0,0
4/7/2016,5:45 AM,0,0,0
4/7/2016,6:00 AM,0,0,0
4/7/2016,6:15 AM,0,0,0
4/7/2016,6:30 AM,0,0,0
4/7/2016,6:45 AM,0,0,0
4/7/2016,7:00 AM,0,0,0
4/7/2016,7:15 AM,0,0,0
4/7/2016,7:30 AM,0,0,0
4/7/2016,7:45 AM,0,0,0
4/7/2016,8:00 AM,0,0,0
4/7/2016,8:15 AM,0,0,0
4/7/2016,8:30 AM,0,0,0
4/7/2016,8:45 AM,0,0,0
4/7/2016,9:00 AM,0,0,0
4/7/2016,9:15 AM,0,0,0
4/7/2016,9:30 AM,0,0,0
4/7/2016,9:45 AM,0,0,0
4/7/2016,10:00 AM,0,0,0
4/7/2016,10:15 AM,0,0,0
4/7/2016,10:30 AM,0,0,0
4/7/2016,10:45 AM,0,0,0
4/7/2016,11:00 AM,0,0,0
4/7/2016,11:15 AM,0,0,0
4/7/2016,11:30 AM,0.4,8.8,0.01574804
4/7/2016,11:45 AM,0,0.8,0
4/7/2016,12:00 PM,0,0,0
4/7/2016,12:15 PM,0,0,0
4/7/2016,12:30 PM,0,0,0
4/7/2016,12:45 PM,0,0,0
4/7/2016,1:00 PM,0,0,0
4/7/2016,1:15 PM,0,0,0
4/7/2016,1:30 PM,0,0,0
4/7/2016,1:45 PM,0,0,0
4/7/2016,2:00 PM,0,0,0
4/7/2016,2:15 PM,0,0,0
4/7/2016,2:30 PM,0,0,0
4/7/2016,2:45 PM,0,0,0
4/7/2016,3:00 PM,0,0,0
4/7/2016,3:15 PM,0,0,0
4/7/2016,3:30 PM,0,0,0
4/7/2016,3:45 PM,0,0,0
4/7/2016,4:00 PM,0,0,0
4/7/2016,4:15 PM,0,0,0
4/7/2016,4:30 PM,0,0,0
4/7/2016,4:45 PM,0,0,0
4/7/2016,5:00 PM,0,0,0
4/7/2016,5:15 PM,0,0,0
4/7/2016,5:30 PM,0,0,0
4/7/2016,5:45 PM,0,0,0
4/7/2016,6:00 PM,0,0,0
4/7/2016,6:15 PM,0.4,3,0.01574804
4/7/2016,6:30 PM,0,0,0
4/7/2016,6:45 PM,1.6,44.4,0.06299216
4/7/2016,7:00 PM,0,0,0
4/7/2016,7:15 PM,0,0,0
4/7/2016,7:30 PM,0,0,0
4/7/2016,7:45 PM,0,0,0
4/7/2016,8:00 PM,0,0,0
4/7/2016,8:15 PM,0,0,0
4/7/2016,8:30 PM,0,0,0
4/7/2016,8:45 PM,0,0,0
4/7/2016,9:00 PM,3.2,35.8,0.12598432
4/7/2016,9:15 PM,0.6,19.2,0.02362206
4/7/2016,9:30 PM,0.2,1.8,0.00787402
4/7/2016,9:45 PM,0,0,0
4/7/2016,10:00 PM,0,0,0
4/7/2016,10:15 PM,0,0,0
4/7/2016,10:30 PM,0,0,0
4/7/2016,10:45 PM,0,0,0
4/7/2016,11:00 PM,0,0,0
4/7/2016,11:15 PM,0,0,0
4/7/2016,11:30 PM,0,0,0
4/7/2016,11:45 PM,0,0,0
4/8/2016,12:00 AM,0,0,0
4/8/2016,12:15 AM,0,0,0
4/8/2016,12:30 AM,0,0,0
4/8/2016,12:45 AM,0,0,0
4/8/2016,1:00 AM,0.2,0,0.00787402
4/8/2016,1:15 AM,0.2,1,0.00787402
4/8/2016,1:30 AM,0,0,0
4/8/2016,1:45 AM,0,0,0
